Date,Open,High,Low,Close,Volume,Name
29-03-2017,865.4,879.5,859.6,877.6,2121269,HCLTECH
30-03-2017,870,881.7,865.05,875.85,1463739,HCLTECH
31-03-2017,884,890.15,867,874.75,2157290,HCLTECH
03-04-2017,874.1,878.25,858.5,866.25,937377,HCLTECH
05-04-2017,869,869,846.4,850.5,1789353,HCLTECH
06-04-2017,848,856.55,847,853.5,1044905,HCLTECH
07-04-2017,853.9,858.6,846.9,849.3,1029887,HCLTECH
10-04-2017,849,857.5,831,833.05,742543,HCLTECH
11-04-2017,835,838,826,833.8,1310273,HCLTECH
12-04-2017,831.35,834.95,827,831.65,655944,HCLTECH
13-04-2017,832.5,832.5,805.4,809.1,1146682,HCLTECH
17-04-2017,800.15,817.5,800.15,810.8,702047,HCLTECH
18-04-2017,812,819.95,804,808.05,1014282,HCLTECH
19-04-2017,806.5,819.55,803.95,808.6,1318100,HCLTECH
20-04-2017,810.75,815.9,808.6,814.9,539804,HCLTECH
21-04-2017,817,821.45,807.8,812.75,890155,HCLTECH
24-04-2017,813,824,809.25,819.55,686984,HCLTECH
25-04-2017,824,825.85,813.6,819.95,1097301,HCLTECH
26-04-2017,821.9,822,796.55,800.25,959124,HCLTECH
27-04-2017,797,820,796.2,809.7,2820167,HCLTECH
28-04-2017,812.9,820,799.75,814.1,1397069,HCLTECH
02-05-2017,816.15,825.45,811.7,822.05,861366,HCLTECH
03-05-2017,824.95,837.5,821,835.1,994932,HCLTECH
04-05-2017,836.1,842.6,808.15,818,1379248,HCLTECH
05-05-2017,820.95,832,814.3,829.6,928408,HCLTECH
08-05-2017,829.85,845,825.7,840.2,790817,HCLTECH
09-05-2017,845,854.85,839.95,849.75,907261,HCLTECH
10-05-2017,848.75,850.9,838.1,843.6,757706,HCLTECH
11-05-2017,857.8,858.8,835.6,838.7,3514917,HCLTECH
12-05-2017,840,848.2,839.05,847.65,1647701,HCLTECH
15-05-2017,848.5,850,845,848.55,687573,HCLTECH
16-05-2017,850,856.1,848.05,849.6,2974402,HCLTECH
17-05-2017,852,855.3,842.2,853.55,1373559,HCLTECH
18-05-2017,850.85,872.25,844.25,848.4,3658681,HCLTECH
19-05-2017,853,854.5,844.1,844.7,1448031,HCLTECH
22-05-2017,850,862.25,848,857.45,2892269,HCLTECH
23-05-2017,863,870.8,859.15,864.9,3213521,HCLTECH
24-05-2017,854.9,857.95,840,854.85,2016518,HCLTECH
25-05-2017,860.25,867.5,852.6,859.6,2948039,HCLTECH
26-05-2017,857.7,866,855.45,859.1,1302415,HCLTECH
29-05-2017,858.9,872,851.45,864.45,1843315,HCLTECH
30-05-2017,864.45,871.95,852.95,868.15,1413415,HCLTECH
31-05-2017,864.1,869.3,858.25,864.25,2873557,HCLTECH
01-06-2017,863,871,859.15,862.25,921583,HCLTECH
02-06-2017,862.8,869.7,853.7,857.9,1111787,HCLTECH
05-06-2017,856,866.9,856,858.7,1408309,HCLTECH
06-06-2017,875.5,909.6,866.1,889.45,6626885,HCLTECH
07-06-2017,893.35,894.9,864.55,880.5,3366974,HCLTECH
08-06-2017,880,880.4,865,868.35,1415310,HCLTECH
09-06-2017,866.55,872.9,856.6,860.75,1350514,HCLTECH
12-06-2017,862.8,868.65,852.05,865.55,1032713,HCLTECH
13-06-2017,862,864.9,842.3,847.15,1243895,HCLTECH
14-06-2017,849.5,856.05,841,853.65,900768,HCLTECH
15-06-2017,853,853,841.5,844.4,1773645,HCLTECH
16-06-2017,842,847,835,839,1912330,HCLTECH
19-06-2017,839.5,845.9,830.3,842.5,845428,HCLTECH
20-06-2017,845,855.05,843,854.25,1041129,HCLTECH
21-06-2017,854,854,838.1,843.45,909654,HCLTECH
22-06-2017,849,854,836.2,849.15,1447792,HCLTECH
23-06-2017,850,858,842.35,851.85,1080944,HCLTECH
27-06-2017,852,859,833.2,840.2,1092395,HCLTECH
28-06-2017,838.5,857.25,833.3,848.4,1238382,HCLTECH
29-06-2017,851.9,857,842.5,847.6,1492110,HCLTECH
30-06-2017,848.45,855.95,838.4,850.9,1128557,HCLTECH
03-07-2017,852,853.95,832.3,838.15,1976838,HCLTECH
04-07-2017,848.4,849.95,838,841.55,990750,HCLTECH
05-07-2017,839,841.2,835.1,837.5,1210254,HCLTECH
06-07-2017,840,842.4,835.7,840.65,686530,HCLTECH
07-07-2017,840.5,840.5,828.8,831.9,1151617,HCLTECH
10-07-2017,834,856.85,830.1,849.65,234294,HCLTECH
11-07-2017,845.65,869,845.65,850.65,1496700,HCLTECH
12-07-2017,850.1,858.5,846.05,854,602978,HCLTECH
13-07-2017,856.1,863.9,855.5,858.6,956409,HCLTECH
14-07-2017,860,860.4,845.05,850.35,644058,HCLTECH
17-07-2017,849,870,843.9,868.1,909007,HCLTECH
18-07-2017,869.1,884.3,868.35,880.7,988689,HCLTECH
19-07-2017,885,899.6,885,895.4,1456444,HCLTECH
20-07-2017,899,899,882.4,885.65,806884,HCLTECH
21-07-2017,884,908,884,904.95,1241810,HCLTECH
24-07-2017,904.95,912,901.2,907.4,1502220,HCLTECH
25-07-2017,902,904.9,886,895.05,1792333,HCLTECH
26-07-2017,893,903.5,884,892.7,1511857,HCLTECH
27-07-2017,903,928,885.35,890.25,4659826,HCLTECH
28-07-2017,888,896.9,841,893.1,1521381,HCLTECH
31-07-2017,888,898,878.45,892.9,947283,HCLTECH
01-08-2017,889,898,878,884.2,1332277,HCLTECH
02-08-2017,888,893,876.9,882,829090,HCLTECH
03-08-2017,882.2,884.4,870.95,875.75,1272005,HCLTECH
04-08-2017,875,894.5,873.1,890.65,570710,HCLTECH
07-08-2017,890,894.7,881.4,886,823485,HCLTECH
08-08-2017,882.6,885.4,876.1,882,865948,HCLTECH
09-08-2017,871,884.65,871,878.75,535846,HCLTECH
10-08-2017,873.05,886,870.8,882.9,846537,HCLTECH
11-08-2017,878.1,889.2,864.55,872.3,1692430,HCLTECH
14-08-2017,873,878.4,856.05,860.1,404049,HCLTECH
16-08-2017,864,868.65,851,864.5,1125005,HCLTECH
17-08-2017,872.4,875.1,860.75,871.4,801175,HCLTECH
18-08-2017,873.85,884.7,863.55,876.25,1064955,HCLTECH
21-08-2017,877.75,885,870.2,874.05,669837,HCLTECH
22-08-2017,881,886.25,873.3,875.85,753231,HCLTECH
23-08-2017,877.9,882.95,863,880,754889,HCLTECH
24-08-2017,884,884,866,867.5,812123,HCLTECH
28-08-2017,868.3,874.55,857.85,867.65,896254,HCLTECH
29-08-2017,868,869.6,850,852.55,972794,HCLTECH
30-08-2017,857,858,843.25,849.2,1693925,HCLTECH
31-08-2017,850,870.4,840.2,865.3,2509541,HCLTECH
01-09-2017,863.6,885,855,865.75,800259,HCLTECH
04-09-2017,873.9,873.9,857,860.6,574971,HCLTECH
05-09-2017,858,862.5,848.4,859.9,547807,HCLTECH
06-09-2017,863,872,846.2,851.05,829386,HCLTECH
07-09-2017,857.4,863.7,851.25,859.3,1474659,HCLTECH
08-09-2017,866.9,869.5,856.1,859.5,1160052,HCLTECH
11-09-2017,862,867.3,852,860.7,719804,HCLTECH
12-09-2017,867,867,856.15,864.05,849369,HCLTECH
13-09-2017,864,875,861.7,871.3,1118654,HCLTECH
14-09-2017,876,882.05,871.3,880.8,1163826,HCLTECH
15-09-2017,881.8,893.35,868.3,887.05,1751190,HCLTECH
18-09-2017,890,898.5,889,897.35,680969,HCLTECH
19-09-2017,898,898,889.25,893.65,547863,HCLTECH
20-09-2017,895,896.65,885,889.45,896483,HCLTECH
21-09-2017,890.8,894,869.05,870.3,2598761,HCLTECH
22-09-2017,870,890,869.6,884.45,3140767,HCLTECH
25-09-2017,880,884,870.1,874.05,1775448,HCLTECH
26-09-2017,878.9,886.9,864.3,873.65,1723425,HCLTECH
27-09-2017,875.95,880.95,872.1,874.65,1270941,HCLTECH
28-09-2017,874.65,880.75,861.65,875.2,3096534,HCLTECH
29-09-2017,877,886.25,866.7,874.8,1180135,HCLTECH
03-10-2017,878.45,887.45,876.75,882.55,1342122,HCLTECH
04-10-2017,883.9,888.45,878,886.6,620450,HCLTECH
05-10-2017,888,901.7,885.15,893.15,1776088,HCLTECH
06-10-2017,887.8,909,887.8,907.9,1820474,HCLTECH
09-10-2017,907.75,907.75,897.45,902.8,603231,HCLTECH
10-10-2017,905,917,897.1,899.6,1711580,HCLTECH
11-10-2017,899.5,916,899.5,908.95,2168747,HCLTECH
12-10-2017,912,920,906.3,916,1038312,HCLTECH
13-10-2017,919.75,936,913.9,926.5,1105342,HCLTECH
16-10-2017,926.5,932.9,920,923,825577,HCLTECH
17-10-2017,918.3,933.85,918.3,923.3,480212,HCLTECH
18-10-2017,926,931,917.8,923.7,580343,HCLTECH
19-10-2017,916.6,926,916.6,922.3,29194,HCLTECH
23-10-2017,922.8,943.8,922.1,937.25,1798697,HCLTECH
24-10-2017,939,939.5,908.05,914.55,1577826,HCLTECH
25-10-2017,894.4,924,876,907.05,3073840,HCLTECH
26-10-2017,906.75,910,858,869.05,5782571,HCLTECH
27-10-2017,870.05,871.8,852.25,854.95,2296184,HCLTECH
30-10-2017,860,863.45,832,836.35,3625726,HCLTECH
31-10-2017,840,860.65,837,855.8,1479364,HCLTECH
01-11-2017,860,860.65,838,840.65,1628831,HCLTECH
02-11-2017,844.4,860,841.15,857.9,1482841,HCLTECH
03-11-2017,860,860,844.95,847.15,1380586,HCLTECH
06-11-2017,852,855.25,837.6,845.05,1136684,HCLTECH
07-11-2017,850,880,844.3,876.75,2980306,HCLTECH
08-11-2017,882,884.75,865.35,878.6,1910907,HCLTECH
09-11-2017,879.5,888.45,872.45,875.95,800226,HCLTECH
10-11-2017,880.95,880.95,862.7,867.05,1535400,HCLTECH
13-11-2017,864.5,878.4,864.5,869.5,2661020,HCLTECH
14-11-2017,868,884.85,866.1,869.8,1006447,HCLTECH
15-11-2017,877,877,846,848.35,1561073,HCLTECH
16-11-2017,849.7,858.7,838.7,851.9,1090535,HCLTECH
17-11-2017,848.9,856.2,838.5,840,1548494,HCLTECH
20-11-2017,843,848.45,836.9,842.15,1130239,HCLTECH
21-11-2017,843.1,846.2,835.1,837.7,1493571,HCLTECH
22-11-2017,838.55,844.3,834.4,842.15,1134718,HCLTECH
23-11-2017,848,856,842.2,853.7,1166224,HCLTECH
24-11-2017,855,863.5,855,858.4,823378,HCLTECH
27-11-2017,857.5,863,853.1,860.7,796370,HCLTECH
28-11-2017,861,864.05,856.8,859.25,1054325,HCLTECH
29-11-2017,860,862.95,846.15,853.15,761835,HCLTECH
30-11-2017,850,857.9,842.3,848,3411303,HCLTECH
01-12-2017,847,849.95,827.1,830,1384262,HCLTECH
04-12-2017,836,849.7,824.85,847.95,896884,HCLTECH
05-12-2017,847.9,852.9,839.1,848,990049,HCLTECH
06-12-2017,845.5,860.15,845,858.6,1589728,HCLTECH
07-12-2017,860.15,867,853.6,863.5,1225073,HCLTECH
08-12-2017,869.7,872.8,863.4,870.45,869923,HCLTECH
11-12-2017,874.5,882,871.75,880,798504,HCLTECH
12-12-2017,881,881.8,870.25,875.2,1460812,HCLTECH
13-12-2017,870,873.55,863.05,866.35,4304970,HCLTECH
14-12-2017,863,885.05,862.2,882.85,3182520,HCLTECH
15-12-2017,888.9,896.45,885,891.8,2234611,HCLTECH
18-12-2017,888.1,891.75,875.75,885,1307831,HCLTECH
19-12-2017,889,889,865,869.45,1985594,HCLTECH
20-12-2017,870,875,864,869.85,1054872,HCLTECH
21-12-2017,874,892,871.45,890.25,1429683,HCLTECH
22-12-2017,891,892.9,878.1,886.9,1052037,HCLTECH
26-12-2017,882.1,893.3,882.05,888.45,1063568,HCLTECH
27-12-2017,886,891.6,880.55,883.65,400810,HCLTECH
28-12-2017,882,890.85,875.6,878.3,1159863,HCLTECH
29-12-2017,878.3,901.75,875,890.5,1546925,HCLTECH
01-01-2018,889,890.7,875.95,878.7,643144,HCLTECH
02-01-2018,876.9,895,876.85,892.8,953259,HCLTECH
03-01-2018,893,907.8,893,897.3,1291953,HCLTECH
04-01-2018,896,899.45,883.05,893.1,596730,HCLTECH
05-01-2018,888.25,903,882.3,900.05,746146,HCLTECH
08-01-2018,900.15,903.4,895.1,900.5,1176584,HCLTECH
09-01-2018,900.5,902.85,885,893.85,1252135,HCLTECH
10-01-2018,892,918,891.1,915.85,1700286,HCLTECH
11-01-2018,919,924.9,910.05,916.9,2121723,HCLTECH
12-01-2018,918.5,928,912.25,925.9,990349,HCLTECH
15-01-2018,925,931.1,905.5,909.25,1268243,HCLTECH
16-01-2018,914.1,955,910,949.25,4481702,HCLTECH
17-01-2018,950,963.6,943.3,952.85,2749461,HCLTECH
18-01-2018,953,959.65,940.5,954.25,934750,HCLTECH
19-01-2018,957,967,946.15,958.3,2374219,HCLTECH
22-01-2018,960,974.9,945,966.35,2215659,HCLTECH
23-01-2018,969.95,1000,968.55,995.35,2507601,HCLTECH
24-01-2018,994,1040.7,992,1018.45,4634888,HCLTECH
25-01-2018,1018.8,1020,990.05,1009.55,2653727,HCLTECH
29-01-2018,1010,1021,1005.05,1012.05,2006648,HCLTECH
30-01-2018,1017.5,1017.5,998,1000.4,1355676,HCLTECH
31-01-2018,999.95,1017.9,981.7,986.55,1610572,HCLTECH
01-02-2018,982.1,1014.95,969,984.9,1527829,HCLTECH
02-02-2018,980,1007.7,977.85,990.9,1672528,HCLTECH
05-02-2018,990,1001.8,980,993.15,1088789,HCLTECH
06-02-2018,964.95,968.75,948.05,953.85,1655497,HCLTECH
07-02-2018,958.2,959,922,938.55,2025848,HCLTECH
08-02-2018,945.75,963,937.5,944.35,1448268,HCLTECH
09-02-2018,935,970.6,922.55,964,1728253,HCLTECH
12-02-2018,965.5,972.75,937.35,939.15,1487794,HCLTECH
14-02-2018,939.8,959.8,930.3,937.8,1444766,HCLTECH
15-02-2018,944,949.65,932,939.7,1140921,HCLTECH
16-02-2018,945,970.95,931,937.1,2849070,HCLTECH
19-02-2018,937.85,939.7,900.1,914.2,1462773,HCLTECH
20-02-2018,916,925.2,905,907.45,1231401,HCLTECH
21-02-2018,918,947.8,912,942.9,2784756,HCLTECH
22-02-2018,943,963,931.55,941,4093287,HCLTECH
23-02-2018,948.9,967.9,942.9,955.6,2837583,HCLTECH
26-02-2018,955.9,965.1,943.05,946.05,1056056,HCLTECH
27-02-2018,953,958.6,944,949.9,1439714,HCLTECH
28-02-2018,954.9,958.35,935.8,940.3,2559774,HCLTECH
01-03-2018,943.8,952.45,938,942.8,1386115,HCLTECH
05-03-2018,942.8,944.65,917.8,932.1,1873852,HCLTECH
06-03-2018,938,953,926.5,932.8,1464878,HCLTECH
07-03-2018,938,952.8,933.8,949.55,2847610,HCLTECH
08-03-2018,953,964,945.55,950.65,2119175,HCLTECH
09-03-2018,950,955.85,940,943,732364,HCLTECH
12-03-2018,950,976,949,967.65,2473118,HCLTECH
13-03-2018,967.65,969,945.6,957,1256754,HCLTECH
14-03-2018,962,968.15,960,965.05,1177041,HCLTECH
15-03-2018,968,972.6,955.25,959.15,1295077,HCLTECH
16-03-2018,960,979.55,947.05,967.6,4741036,HCLTECH
19-03-2018,962.7,963.6,921,926.5,1659374,HCLTECH
20-03-2018,925,947.75,915.6,937.2,1853893,HCLTECH
21-03-2018,945,949.9,926.45,937.35,1909490,HCLTECH
22-03-2018,941,948.9,925,930.55,1547643,HCLTECH
23-03-2018,905,960.55,903.55,957.4,2739036,HCLTECH
26-03-2018,957.2,971,945,967.05,1785668,HCLTECH
27-03-2018,975,978.9,954.5,972.05,1247600,HCLTECH
28-03-2018,961.55,981.6,955.05,968.6,2310086,HCLTECH
02-04-2018,966.3,984.9,964.8,979.5,647823,HCLTECH
03-04-2018,972.5,989,963.05,969.25,1018000,HCLTECH
04-04-2018,981,981.25,949.5,959.25,902390,HCLTECH
05-04-2018,970,984.2,956.55,962.05,1402552,HCLTECH
06-04-2018,972,972,950.6,952.65,1257905,HCLTECH
09-04-2018,954.3,962.65,948,953.25,854036,HCLTECH
10-04-2018,953.1,961.95,943.55,948.45,1215886,HCLTECH
11-04-2018,955,977.7,951.35,967.3,1858482,HCLTECH
12-04-2018,967.95,1013,967.3,1010.05,4091383,HCLTECH
13-04-2018,1014.5,1020,988.25,991.25,3180555,HCLTECH
16-04-2018,979,1006.75,976.1,999.9,1912264,HCLTECH
17-04-2018,997.05,1016,997.05,1011,1864953,HCLTECH
18-04-2018,1014.9,1015.8,993,996.85,1004131,HCLTECH
19-04-2018,1005,1021.5,999,1018.55,1150814,HCLTECH
20-04-2018,1020,1074.2,1019.9,1062.35,4745299,HCLTECH
23-04-2018,1062,1108,1055,1088,4543462,HCLTECH
24-04-2018,1084.9,1099.75,1058.1,1061.95,1996809,HCLTECH
25-04-2018,1061.85,1081.5,1046,1068.8,1501140,HCLTECH
26-04-2018,1056,1088.35,1051.65,1077.3,3026106,HCLTECH
27-04-2018,1077,1090.65,1035,1041.65,2382304,HCLTECH
30-04-2018,1048.9,1079,1045.05,1052.75,1573833,HCLTECH
02-05-2018,1050,1051.95,995.5,1000.5,7507479,HCLTECH
03-05-2018,997,997,920,925.7,7638012,HCLTECH
04-05-2018,922.95,944,907.7,929.85,4182503,HCLTECH
07-05-2018,936.8,940.65,921.05,928.2,1288421,HCLTECH
08-05-2018,930.2,933,907.1,920.1,2040134,HCLTECH
09-05-2018,924,936.65,920.8,927.5,1378640,HCLTECH
10-05-2018,932.9,937.9,926.1,930.2,1870741,HCLTECH
11-05-2018,931.2,938.25,931.1,932.85,1058701,HCLTECH
14-05-2018,937.4,937.4,920.45,925.3,1566148,HCLTECH
15-05-2018,920.3,932.7,911.55,925,2119665,HCLTECH
16-05-2018,922.5,930.9,916.5,920.25,981986,HCLTECH
17-05-2018,926.9,926.9,904.7,909.75,1449952,HCLTECH
18-05-2018,905,918,887.1,890.7,1758863,HCLTECH
21-05-2018,892,900.55,887,895.95,1471238,HCLTECH
22-05-2018,890.35,911.7,889.55,904.9,1242547,HCLTECH
23-05-2018,905,918.4,891.85,894.35,1867414,HCLTECH
24-05-2018,905.95,917.9,900.2,911.7,3154665,HCLTECH
25-05-2018,917.9,923.85,912,916,1044541,HCLTECH
28-05-2018,916,917,891,894.5,1325882,HCLTECH
29-05-2018,899,909.5,895,905.1,992916,HCLTECH
30-05-2018,907,911.8,897.6,907.35,1187024,HCLTECH
31-05-2018,908,914.8,901.05,910.35,2809322,HCLTECH
01-06-2018,910,923.9,900,904.85,969531,HCLTECH
04-06-2018,907,916.9,899.15,900.7,752943,HCLTECH
05-06-2018,905.95,910.2,880.05,885.05,1273868,HCLTECH
06-06-2018,891.95,917.8,890,908.95,1168856,HCLTECH
07-06-2018,905,926,905,921.35,1068649,HCLTECH
08-06-2018,921,935.9,917.85,928.7,1134214,HCLTECH
11-06-2018,933,942.5,907.75,911.6,2052597,HCLTECH
12-06-2018,912.95,924,911.65,914.8,1480524,HCLTECH
13-06-2018,920,925.8,914.05,923.7,1056853,HCLTECH
14-06-2018,928,940,921.05,936.95,1877540,HCLTECH
15-06-2018,936.95,954,931.05,948.3,3093292,HCLTECH
18-06-2018,954.5,957.35,931.25,933.2,1326833,HCLTECH
19-06-2018,932.9,940.55,915.4,920.45,1406237,HCLTECH
20-06-2018,921,928.75,906.4,910.95,1410131,HCLTECH
21-06-2018,912.1,917,899.1,902.55,1604451,HCLTECH
22-06-2018,907.05,921.8,901.85,904.8,2018350,HCLTECH
25-06-2018,904.9,917.5,904,908.9,2127860,HCLTECH
26-06-2018,909,915.5,906.6,910.4,1624618,HCLTECH
27-06-2018,912.2,925,910.3,921.05,2875514,HCLTECH
28-06-2018,926.45,929.95,904.9,909.6,6783284,HCLTECH
29-06-2018,914.1,928.75,913.35,926.25,3029777,HCLTECH
02-07-2018,927,932.45,920.85,926.1,888198,HCLTECH
03-07-2018,930,939.9,917.15,937.5,1027238,HCLTECH
04-07-2018,936.95,938.5,924,925.65,773947,HCLTECH
05-07-2018,928.1,935.5,921,931.05,1708070,HCLTECH
06-07-2018,935,949.55,923,943.9,2527754,HCLTECH
09-07-2018,949,965,945.9,961.55,1855992,HCLTECH
10-07-2018,995,995,975.05,979.55,5521427,HCLTECH
11-07-2018,983.7,1001.1,979.15,993.45,5104857,HCLTECH
12-07-2018,1005.95,1019.8,1002,1006.05,5046721,HCLTECH
13-07-2018,997,997.8,976,983.35,5762028,HCLTECH
16-07-2018,985,990.9,970.2,972.1,1702222,HCLTECH
17-07-2018,977.2,984,969,980.3,1620973,HCLTECH
18-07-2018,985.9,996.8,984.05,989.9,1892200,HCLTECH
19-07-2018,990,994.5,976.5,982.1,750768,HCLTECH
20-07-2018,983.6,1004.5,980.55,999.2,2189775,HCLTECH
23-07-2018,1003,1010.95,991.1,1004.85,1648365,HCLTECH
24-07-2018,1001.5,1009,989.15,991.6,1462815,HCLTECH
25-07-2018,993,993.5,960,964.3,2821836,HCLTECH
26-07-2018,964.3,967.95,945.05,952.6,3985044,HCLTECH
27-07-2018,959,969.7,950.5,963.45,2464884,HCLTECH
30-07-2018,973,981.15,943.1,947.15,3223555,HCLTECH
31-07-2018,950.35,966.5,947.35,965.1,2385785,HCLTECH
01-08-2018,968,980,965,978.65,1784048,HCLTECH
02-08-2018,976,984,958.55,960.5,1600353,HCLTECH
03-08-2018,966.05,969.9,957.45,963.65,1144509,HCLTECH
06-08-2018,968,968.55,953,956.5,1082897,HCLTECH
07-08-2018,960.9,970.95,959.1,968.8,1117941,HCLTECH
08-08-2018,969,969.8,957.25,964.55,758983,HCLTECH
09-08-2018,967.95,967.95,955.1,956.65,1002729,HCLTECH
10-08-2018,961.3,967.8,956.3,966,1208724,HCLTECH
13-08-2018,965.95,984.25,965.5,983,1442820,HCLTECH
14-08-2018,988.15,1002,979,999.7,2481017,HCLTECH
16-08-2018,997.8,1014.8,992.3,997.25,2954059,HCLTECH
17-08-2018,1000,1007.8,995.05,1003.05,1480205,HCLTECH
20-08-2018,1005,1006.5,987,988.25,1414802,HCLTECH
21-08-2018,1001.8,1014,998.35,1004.6,4919599,HCLTECH
23-08-2018,1010,1028.1,1010,1025.65,2768779,HCLTECH
24-08-2018,1030.45,1039.05,1020.15,1023.35,2270195,HCLTECH
27-08-2018,1026,1040.3,1025,1039,1244225,HCLTECH
28-08-2018,1040,1046.75,1036.9,1040.75,1313078,HCLTECH
29-08-2018,1038.3,1041.15,1027,1032.85,2031692,HCLTECH
30-08-2018,1029,1032.9,1013.55,1016.55,2441971,HCLTECH
31-08-2018,1021,1055,1019.5,1046.45,3279336,HCLTECH
03-09-2018,1053,1061,1044.6,1049.15,2227153,HCLTECH
04-09-2018,1051.15,1079,1051,1076.35,2792371,HCLTECH
05-09-2018,1075.8,1087,1068,1078.95,2850556,HCLTECH
06-09-2018,1075,1089.8,1065.4,1088.8,2995905,HCLTECH
07-09-2018,1086.95,1086.95,1065.35,1073.95,2189939,HCLTECH
10-09-2018,1077,1096.9,1077,1088.7,4102539,HCLTECH
11-09-2018,1090,1099,1082,1085.1,4236210,HCLTECH
12-09-2018,1092,1099,1082.1,1086.8,2069567,HCLTECH
14-09-2018,1084,1088.45,1065.2,1070.7,3645287,HCLTECH
17-09-2018,1070.05,1084.4,1070.05,1078.4,1509056,HCLTECH
18-09-2018,1080,1091,1078.4,1083.9,1372763,HCLTECH
19-09-2018,1083,1098.45,1081.1,1087.3,2219906,HCLTECH
21-09-2018,1091,1092,1078.55,1084.9,3297815,HCLTECH
24-09-2018,1085.9,1106,1080.55,1096.3,2216289,HCLTECH
25-09-2018,1102,1125.05,1094.3,1116.35,2832272,HCLTECH
26-09-2018,1120.1,1120.85,1085.15,1090.15,1435197,HCLTECH
27-09-2018,1093.95,1104.45,1088.5,1092.2,2865532,HCLTECH
28-09-2018,1092.1,1099.75,1085.5,1087.8,2222543,HCLTECH
01-10-2018,1085.2,1101,1081,1098.4,1703300,HCLTECH
03-10-2018,1099.9,1101.7,1073.8,1091.3,2365360,HCLTECH
04-10-2018,1084.85,1092.85,1061,1077.1,1945559,HCLTECH
05-10-2018,1072,1098,1070.1,1084,1447957,HCLTECH
08-10-2018,1070,1084.55,1048,1072.1,1155915,HCLTECH
09-10-2018,1066.5,1079.05,1043.45,1068.4,1347262,HCLTECH
10-10-2018,1059,1063.05,1038.55,1051.8,2261839,HCLTECH
11-10-2018,1025.5,1025.5,998,1009,3133288,HCLTECH
12-10-2018,1003.3,1007,974.5,985.15,2325874,HCLTECH
15-10-2018,980,1006.15,980,1002.95,1807454,HCLTECH
16-10-2018,1000,1012.5,989.05,1003.4,1501610,HCLTECH
17-10-2018,1007,1036,1007,1024.25,1626985,HCLTECH
19-10-2018,1016,1019.4,953.3,958.5,3434796,HCLTECH
22-10-2018,964,987.9,957.15,980.05,1887054,HCLTECH
23-10-2018,970,983.6,947.6,951.55,1474481,HCLTECH
24-10-2018,975,990.55,945.8,980.7,4221491,HCLTECH
25-10-2018,978.8,1011.45,968,1004.85,3088129,HCLTECH
26-10-2018,999.95,999.95,962,966.6,1807878,HCLTECH
29-10-2018,965.2,991.95,953.75,985.65,1393040,HCLTECH
30-10-2018,987.3,1016.95,976.7,1004.85,3060534,HCLTECH
31-10-2018,1005.3,1065.7,1002,1055.6,3291114,HCLTECH
01-11-2018,1055,1057.45,1003.5,1008.9,1973035,HCLTECH
02-11-2018,1016,1029.5,995.15,1004.6,2787603,HCLTECH
05-11-2018,1005.5,1024.15,1003.8,1020.75,969464,HCLTECH
06-11-2018,1022.75,1042,1013.6,1028.9,1460942,HCLTECH
07-11-2018,1029,1034.85,1026.75,1031.55,69627,HCLTECH
09-11-2018,1043,1047,1013.5,1027.9,3671783,HCLTECH
12-11-2018,1032.45,1059,1032.05,1036.8,2391227,HCLTECH
13-11-2018,1039.85,1054.85,1029.35,1033.2,1368737,HCLTECH
14-11-2018,1031,1031.4,963,997.1,1516816,HCLTECH
15-11-2018,999.9,1029,981.8,988.75,1791153,HCLTECH
16-11-2018,997,1037.8,993.75,1022.2,3349117,HCLTECH
19-11-2018,1022.2,1042.8,1014.25,1040.1,2090035,HCLTECH
20-11-2018,1035,1035,1003.3,1008.95,1314282,HCLTECH
21-11-2018,1003.05,1014,979.55,985.15,1251532,HCLTECH
22-11-2018,988,1002,975.4,979.05,1564940,HCLTECH
26-11-2018,984.5,1005.9,963,1000.5,2379281,HCLTECH
27-11-2018,998.7,1029,993,1023.15,2051509,HCLTECH
28-11-2018,1023.2,1047.75,1012.35,1043.1,1230287,HCLTECH
29-11-2018,1043.3,1045.35,1008.5,1013.45,1630256,HCLTECH
30-11-2018,1018,1026.3,1004.25,1015,2109694,HCLTECH
03-12-2018,1021.1,1025.7,1004.7,1018.2,1454449,HCLTECH
04-12-2018,1018.1,1043,1017.05,1036.25,1418143,HCLTECH
05-12-2018,1036.45,1058,1022,1051.05,1936706,HCLTECH
06-12-2018,1049.35,1065.5,1009,1012.5,2025631,HCLTECH
07-12-2018,1000,1000,934.45,961.95,10546835,HCLTECH
10-12-2018,959.95,970.7,937.1,942,3091482,HCLTECH
11-12-2018,941,965.15,930.7,956.85,2802924,HCLTECH
12-12-2018,965,974,943.3,971.25,1826854,HCLTECH
13-12-2018,970.05,982.55,963.45,978.05,1378322,HCLTECH
14-12-2018,966,968.8,950,961.2,2305516,HCLTECH
17-12-2018,965.1,974,953.9,971.65,1396290,HCLTECH
18-12-2018,969.95,988.8,959.4,985.2,1937251,HCLTECH
19-12-2018,980,983.6,954,957.15,3058633,HCLTECH
20-12-2018,948.3,964.7,948,959.5,2263977,HCLTECH
21-12-2018,957.05,964,945,954.45,5219625,HCLTECH
24-12-2018,955,955.9,935.15,937.85,1470782,HCLTECH
26-12-2018,938,947.7,931,942.8,1217032,HCLTECH
27-12-2018,949,960,942.65,948.8,2548404,HCLTECH
28-12-2018,952.1,963,950,958.35,778333,HCLTECH
